,xcoord,ycoord
s_008um_00255_00197-1,15377.091022549685,7589.894553365782
s_008um_00048_00439-1,8219.964856252664,1654.4313253121554
s_008um_00343_00182-1,15853.530264382194,10152.514273139403
s_008um_00320_00654-1,2062.846979951373,9691.13190380612
s_008um_00261_00307-1,12167.505434696981,7814.15689145825
s_008um_00323_00545-1,5245.959930875431,9730.187724694875
s_008um_00438_00577-1,4362.3655321496435,13101.194709512265
s_008um_00677_00386-1,10042.941593027856,19992.698861903726
s_008um_00194_00295-1,12488.620445127119,5852.652175430179
s_008um_00130_00129-1,17308.537594753532,3909.615010683776
s_008um_00049_00109-1,17857.395373318057,1535.3226548559346
s_008um_00251_00355-1,10761.555314233774,7543.622771129203
s_008um_00444_00363-1,10612.44340641335,13181.46500551951
s_008um_00720_00564-1,4865.7480014029325,21325.869288661528
s_008um_00549_00556-1,5024.137289915079,16331.706730640899
s_008um_00131_00338-1,11205.435331541661,4032.4837810816243
s_008um_00687_00626-1,3041.608584686139,20390.053618556412
s_008um_00703_00328-1,11747.626212328893,20726.07122707724
s_008um_00063_00153-1,16578.375465659672,1963.9206040928393
s_008um_00554_00545-1,5347.426676267775,16472.782544368933
s_008um_00710_00207-1,15283.58631325692,20877.229233879083
s_008um_00727_00154-1,16838.603337825447,21350.17118646852
s_008um_00428_00487-1,6985.241454676048,12769.39802793047
s_008um_00321_00389-1,9799.469870282179,9602.36245238571
s_008um_00289_00367-1,10427.806825440168,8658.366310736335
s_008um_00601_00636-1,2711.9037885615494,17884.65028790825
s_008um_00364_00609-1,3395.740729742803,10955.438441098087
s_008um_00492_00650-1,2255.311612378663,14709.633811932497
s_008um_00087_00517-1,5959.738572104973,2828.1117737312243
s_008um_00623_00126-1,17610.937727969227,18302.016643661547
s_008um_00302_00619-1,3076.5663927407622,9150.136662384746
s_008um_00377_00495-1,6729.315981525726,11284.24969323798
s_008um_00560_00295-1,12648.604257055622,16537.524560806014
s_008um_00299_00335-1,11366.53679240655,8936.048970095468
s_008um_00408_00099-1,18305.809185677852,12013.365743079738
s_008um_00241_00192-1,15517.00160767233,7178.898111072893
s_008um_00351_00154-1,16674.72102616422,10373.626237917542
s_008um_00147_00507-1,6278.0335228997155,4575.323721490886
s_008um_00096_00484-1,6927.1491391461905,3076.0660026905775
s_008um_00308_00166-1,16305.525896221727,9123.516581465767
s_008um_00225_00253-1,13728.634954287909,6738.984843669551
s_008um_00217_00629-1,2747.2627390862745,6673.389586209688
s_008um_00500_00416-1,9089.585734009876,14839.60604374991
s_008um_00459_00650-1,2240.786872573865,13746.480642966342
s_008um_00521_00632-1,2793.455768809893,15548.069136704087
s_008um_00428_00320-1,11860.94116259228,12695.326605620648
s_008um_00367_00338-1,11308.689669292326,10922.561216194152
s_008um_00611_00650-1,2307.6862952811284,18182.66276040546
s_008um_00218_00573-1,4382.433098186508,6677.567492552206
s_008um_00364_00403-1,9409.548780285742,10863.8766075308
s_008um_00418_00709-1,500.6776478477473,12575.979468340198
s_008um_00637_00234-1,14463.349657035384,18758.26892790539
s_008um_00546_00526-1,5898.537739138923,16230.896749035182
s_008um_00420_00708-1,530.7455896630362,12633.909052627505
s_008um_00388_00571-1,4515.53474710052,11639.096140832156
s_008um_00022_00210-1,14895.755395144224,792.2922022260036
s_008um_00785_00499-1,6791.579391973252,23194.285933799834
s_008um_00104_00532-1,5529.279495232138,3331.157152285558
s_008um_00149_00200-1,15243.228149700899,4496.22529198993
s_008um_00187_00133-1,17216.550243467824,5575.807173552138
s_008um_00611_00404-1,9488.544200531458,18074.255359542996
s_008um_00587_00451-1,8105.928040664895,17394.47364059123
s_008um_00724_00116-1,17946.949804685606,21245.915374007218
s_008um_00198_00270-1,13220.40570513521,5958.261452988002
s_008um_00421_00492-1,6836.203904815537,12567.287065188728
s_008um_00465_00305-1,12315.095476138913,13768.786430130242
s_008um_00471_00376-1,10244.706617962158,13975.38441992325
s_008um_00745_00499-1,6774.028696847367,22026.93956215796
s_008um_00317_00604-1,3521.021839785744,9581.307475981104
s_008um_00332_00344-1,11118.186262810574,9903.460115450502
s_008um_00564_00305-1,12358.374707743607,16658.70109402143
s_008um_00382_00224-1,14644.043464196146,11309.806042711645
s_008um_00384_00317-1,11929.295308170358,11409.513077317775
s_008um_00401_00455-1,7907.6026230971165,11967.06151422139
s_008um_00462_00148-1,16898.324186908525,13611.643539171298
s_008um_00709_00182-1,16013.143517038261,20837.056840898884
s_008um_00753_00499-1,6777.5388698635015,22260.41109732097
s_008um_00403_00703-1,669.1886081543657,12135.51620044111
s_008um_00462_00442-1,8313.873639546471,13741.906242639185
s_008um_00302_00135-1,17208.25179070337,8934.521949145155
s_008um_00617_00488-1,7038.969514890967,18286.394611769025
s_008um_00755_00425-1,8938.566293652786,22286.329493867204
s_008um_00110_00127-1,17358.23638559634,3324.703356174321
s_008um_00166_00420-1,8826.447248262915,5091.08011545576
s_008um_00672_00442-1,8405.922812104594,19871.392587475562
s_008um_00183_00380-1,10001.818285453917,5569.5083272722895
s_008um_00685_00243-1,14221.514849781246,20163.32475695436
s_008um_00493_00450-1,8093.910941712835,14650.324403151306
s_008um_00295_00131-1,17322.022187234223,8728.356762782603
s_008um_00385_00174-1,16105.472580741434,11375.175131968042
s_008um_00153_00159-1,16442.37788940126,4594.659349761109
s_008um_00700_00494-1,6900.23685621553,20711.44445853479
s_008um_00553_00384-1,10047.04068171906,16372.498603047992
s_008um_00075_00169-1,16116.30765372467,2321.52080208357
s_008um_00157_00598-1,3625.8048552439755,4908.001356305652
s_008um_00044_00308-1,12043.414296960487,1478.76529692814
s_008um_00278_00650-1,2161.1157160037674,8463.389313486266
s_008um_00088_00117-1,17640.72300547349,2677.789643172977
s_008um_00546_00105-1,18190.67063823298,16044.910063939391
s_008um_00048_00422-1,8716.335233649159,1646.79230790179
s_008um_00260_00402-1,9393.187686488458,7827.344600416142
s_008um_00767_00457-1,8009.687894438942,22650.57441465799
s_008um_00326_00633-1,2678.465533400783,9856.921592418546
s_008um_00632_00261-1,13672.799692528995,18624.21194923872
s_008um_00081_00505-1,6307.450275330032,2647.5535567845345
s_008um_00556_00111-1,18019.80284358769,16339.49513433957
s_008um_00257_00487-1,6910.210705726039,7777.684505983161
s_008um_00078_00433-1,8408.304967839535,2527.6474473160056
s_008um_00436_00476-1,7309.8785185706,12998.0386226261
s_008um_00566_00615-1,3309.449343042132,16853.915643602748
s_008um_00131_00315-1,11877.051522135966,4022.1767922198082
s_008um_00347_00236-1,14278.344423127286,10293.32116556708
s_008um_00250_00626-1,2849.355240643979,7635.355963394155
s_008um_00664_00370-1,10504.362732789214,19606.228097487972
s_008um_00743_00411-1,9342.00584101435,21929.96667430787
s_008um_00305_00674-1,1472.4646501270017,9262.198853488495
s_008um_00442_00638-1,2583.564867594429,13244.984729884489
s_008um_00498_00385-1,9993.76363686578,14767.510211589572
s_008um_00238_00461-1,7660.951270835584,7211.410831242545
s_008um_00099_00408-1,9147.463982683625,3129.5621259565523
s_008um_00537_00177-1,16084.146794776745,15813.990663687006
s_008um_00463_00453-1,7993.176145511769,13775.968951580922
s_008um_00449_00541-1,5418.072735783448,13406.310963633769
s_008um_00536_00355-1,10886.27885936874,15863.465065054155
s_008um_00390_00596-1,3786.6471085285693,11708.57555352763
s_008um_00304_00327-1,11602.316805501,9078.456972509439
s_008um_00530_00506-1,6475.342986736135,15755.06213063309
s_008um_00477_00563-1,4788.171387389369,14233.324665577804
s_008um_00175_00592-1,3808.873861939889,5430.786417748103
s_008um_00403_00326-1,11674.81737059203,11968.175958135547
s_008um_00081_00204-1,15096.735627713479,2512.4396173818336
s_008um_00350_00360-1,10658.89339417077,10436.059745280694
s_008um_00029_00211-1,14869.60561222939,997.1500480024195
s_008um_00474_00342-1,11238.709914850879,14047.899415819798
s_008um_00361_00215-1,14897.694656162823,10692.712817949547
s_008um_00613_00237-1,14365.275136798971,18059.026652299464
s_008um_00381_00441-1,8307.56088812605,11377.02332575583
s_008um_00208_00536-1,5458.182728958897,6369.111515927368
s_008um_00488_00523-1,5960.646774911324,14536.686717435263
s_008um_00695_00534-1,5730.437094393664,20583.095801009662
s_008um_00513_00636-1,2673.183658942506,15316.349648758633
s_008um_00172_00394-1,9588.222229127763,5254.618456702398
s_008um_00252_00400-1,9448.077941451165,7592.8990117382655
s_008um_00681_00192-1,15708.931836808348,20024.14140050678
s_008um_00606_00543-1,5428.645730613124,17989.584610377995
s_008um_00699_00214-1,15074.391972977002,20559.224353821457
s_008um_00520_00482-1,7171.568429594578,15452.574057342865
s_008um_00209_00265-1,13371.22122708614,6277.1946360589845
s_008um_00499_00160-1,16564.016222300794,14697.134743353097
s_008um_00686_00388-1,9988.493772056523,20256.259841603765
s_008um_00721_00460-1,7901.946123591676,21309.3965089698
s_008um_00346_00583-1,4146.781164558809,10418.47010470658
s_008um_00579_00625-1,3023.2876651932984,17237.735596142567
s_008um_00544_00470-1,7532.408082591224,16147.78614683059
s_008um_00611_00280-1,13108.860613901266,18019.600456486616
s_008um_00091_00148-1,16736.614636073537,2779.3078488688634
s_008um_00413_00413-1,9139.05480128863,12298.711604048285
s_008um_00230_00262-1,13468.001375320557,6888.9892738723065
s_008um_00080_00280-1,12876.81711153268,2517.3596492535394
s_008um_00402_00427-1,8725.498052488461,11983.822436458116
s_008um_00244_00297-1,12452.076931731139,7313.366638554342
s_008um_00512_00677-1,1476.060359814965,15305.291274420142
s_008um_00376_00145-1,16948.454385279532,11099.52714483199
s_008um_00281_00652-1,2104.05719991858,8551.850439611324
s_008um_00598_00205-1,15293.123277605087,17607.056639071463
s_008um_00125_00112-1,17802.878156090013,3755.9906250242834
s_008um_00406_00435-1,8493.689744175137,12104.137923774655
s_008um_00326_00444-1,8195.863630766697,9772.808608610616
s_008um_00638_00611-1,3457.8661156698395,18953.457554053413
s_008um_00349_00201-1,15301.291484473179,10336.141953559261
s_008um_00380_00603-1,3577.918226375957,11419.796000752138
s_008um_00163_00247-1,13876.769817564265,4926.052638418863
s_008um_00516_00663-1,1886.4391609247782,15415.84375511683
s_008um_00084_00336-1,11243.271785119583,2659.2921048168882
s_008um_00684_00621-1,3186.2235399407577,20300.306674302446
s_008um_00299_00510-1,6257.1773349152145,9014.013189384808
s_008um_00233_00353-1,10812.075294763983,7017.217748570379
s_008um_00096_00533-1,5496.570926109037,3098.046501538356
s_008um_00266_00667-1,1659.6126401549257,8120.689060565801
s_008um_00020_00185-1,15625.021985234045,722.6424197624565
s_008um_00545_00676-1,1519.7788049824446,16267.958275924275
s_008um_00388_00407-1,9303.277423267195,11566.26128500157
s_008um_00476_00432-1,8611.954369436842,14146.135001399796
s_008um_00278_00237-1,14219.015246544437,8279.264838380299
s_008um_00507_00530-1,5764.648903989167,15094.354957382657
s_008um_00417_00093-1,18484.95942476118,12273.466788128519
s_008um_00343_00191-1,15590.702058589763,10156.518775477394
s_008um_00435_00391-1,9791.000812627288,12931.15806259261
s_008um_00345_00252-1,13810.249292987899,10242.049178945706
s_008um_00238_00119-1,17647.656418064213,7058.705628070771
s_008um_00645_00109-1,18116.965448201572,18936.74789625762
s_008um_00375_00685-1,1182.2250361981635,11310.279333129516
s_008um_00124_00163-1,16312.910533635752,3749.6543150852426
s_008um_00201_00551-1,5017.205490170983,6171.464889876088
s_008um_00097_00323-1,11628.571617872813,3033.034638338996
s_008um_00557_00601-1,3714.1297321192947,16585.065764296553
s_008um_00142_00524-1,5779.525811840571,4436.965068180749
s_008um_00317_00302-1,12337.989777688621,9446.851098486059
s_008um_00420_00638-1,2573.883718388035,12602.861278315013
s_008um_00254_00329-1,11522.046821163256,7619.605372046202
s_008um_00202_00513-1,6127.011048725978,6183.6737682223375
s_008um_00295_00251-1,13817.612912654133,8781.838185237799
s_008um_00610_00318-1,11998.921905258483,18007.1611275771
s_008um_00019_00276-1,12966.968307670564,734.3809701743903
s_008um_00541_00127-1,17546.014888537436,15908.664736830504
s_008um_00581_00440-1,8424.422974128987,17214.49513606348
s_008um_00085_00359-1,10572.098710335771,2698.8132718736238
s_008um_00523_00498-1,6705.806717823621,15547.211453224842
s_008um_00298_00296-1,12504.883723113711,8889.477139388713
s_008um_00670_00465-1,7733.625508011608,19823.13583754237
s_008um_00059_00334-1,11290.735211942923,1928.4333603937241
s_008um_00779_00448-1,8277.67041065515,22996.841082981962
s_008um_00233_00480-1,7104.044831746758,7073.926333919469
s_008um_00269_00535-1,5514.168660571925,8149.401621327564
s_008um_00283_00457-1,7797.468586464983,8523.319836575207
s_008um_00128_00557-1,4809.968259391278,4043.029885952798
s_008um_00677_00553-1,5167.934692576042,20066.128042410837
s_008um_00135_00286-1,12725.643261493078,4125.973035599543
s_008um_00186_00197-1,15346.985518964222,5575.238843477891
s_008um_00271_00406-1,9281.217830056612,8150.262067795924
s_008um_00421_00439-1,8383.48499672559,12543.775199718426
s_008um_00289_00372-1,10281.81664291676,8660.594749186297
s_008um_00473_00492-1,6859.021067486973,14085.135038971199
s_008um_00216_00153-1,16645.07643170838,6431.522971802636
s_008um_00644_00213-1,15079.593053450022,18953.351766316937
s_008um_00637_00407-1,9412.350027491733,18834.454114164808
s_008um_00300_00672-1,1528.6401090219128,9115.362356273012
s_008um_00715_00145-1,17096.18312209606,20995.94117897774
s_008um_00273_00171-1,16144.243560448971,8103.846575708335
s_008um_00429_00195-1,15511.407873922966,12669.069761165641
s_008um_00431_00262-1,13555.80669276047,12757.177843940306
s_008um_00613_00121-1,17752.59539418434,18007.89275243937
s_008um_00657_00393-1,9829.825350255674,19412.03670183624
s_008um_00470_00128-1,17485.881075981775,13836.33770101574
s_008um_00233_00227-1,14491.393117449048,6960.948278603733
s_008um_00542_00386-1,9983.833718351407,16052.300310933177
s_008um_00064_00198-1,15264.547217661351,2013.3372179897026
s_008um_00696_00167-1,16445.48168019115,20450.998684625112
s_008um_00582_00117-1,17855.90561952325,17101.16277634622
s_008um_00601_00482-1,7207.101135718358,17816.764159601957
s_008um_00213_00416-1,8963.833403299515,6461.459573741553
s_008um_00212_00626-1,2832.63515529113,6526.092379415431
s_008um_00365_00235-1,14315.4048892505,10818.385066490195
s_008um_00245_00176-1,15986.011523157307,7288.545288052888
s_008um_00566_00109-1,18082.56473195382,16630.54410021302
s_008um_00253_00308-1,12134.807209168044,7581.038542366079
s_008um_00249_00353-1,10819.077689240617,7484.3402249084365
s_008um_00346_00691-1,994.324037999246,10466.496640358742
s_008um_00171_00329-1,11485.738425476426,5196.335178773717
s_008um_00157_00214-1,14837.861413257271,4736.0867586992945
s_008um_00698_00351-1,11073.944824997645,20590.241103808003
s_008um_00281_00460-1,7709.0053162307295,8466.271471659584
s_008um_00599_00246-1,14096.37005860181,17654.328855293534
s_008um_00286_00126-1,17464.127606466038,8463.348384528119
s_008um_00423_00522-1,5961.300360220279,12638.973825627572
s_008um_00362_00261-1,13554.866463683406,10742.360919398572
s_008um_00574_00481-1,7224.449273791233,17028.27240260833
s_008um_00348_00438-1,8380.680732948427,10412.365501017885
s_008um_00682_00151-1,16906.595472138473,20035.301264569305
s_008um_00174_00469-1,7399.312597049175,5346.56654507457
s_008um_00113_00377-1,10058.76264596054,3524.4162634170775
s_008um_00620_00237-1,14368.330997258425,18263.35873116262
s_008um_00382_00447-1,8132.829426974457,11408.88001514363
s_008um_00273_00352-1,10858.779844726452,8184.569515223028
s_008um_00646_00486-1,7110.074838093934,19131.9136785659
s_008um_00729_00575-1,4548.632137280919,21593.347086592206
s_008um_00639_00159-1,16654.24376331348,18783.61862984085
s_008um_00546_00329-1,11649.767884236548,16143.877495445064
s_008um_00207_00420-1,8844.415127641254,6288.078841184281
s_008um_00241_00404-1,9326.469511891304,7273.546937518031
s_008um_00379_00535-1,5562.480039977552,11360.400442937613
s_008um_00649_00209-1,15198.573754241937,19097.54146735375
s_008um_00444_00645-1,2380.125900404669,13306.461470279195
s_008um_00151_00458-1,7710.383251983873,4670.161622287471
s_008um_00636_00278-1,13178.179209519827,18748.457492611164
s_008um_00372_00688-1,1093.3405490466898,11224.048963951189
s_008um_00249_00325-1,11636.65831061413,7471.843404025531
s_008um_00443_00157-1,16627.213691525976,13060.937758633074
s_008um_00472_00131-1,17399.1411112871,13896.055759270415
s_008um_00393_00391-1,9772.607711976088,11705.114431200076
s_008um_00401_00283-1,12929.501673134388,11890.69846828265
s_008um_00200_00532-1,5571.444064605625,6133.779586321192
s_008um_00167_00175-1,15981.198009213087,5010.615641220193
s_008um_00560_00296-1,12619.406304812139,16537.966129042587
s_008um_00768_00463-1,7834.979318658326,22682.38850895972
s_008um_00765_00430-1,8796.986729119912,22580.370139521285
s_008um_00573_00311-1,12187.124292099206,16924.06020091851
